航班日期,航班号,航线金额,舱位容量,订座数,行距,机型,起飞时间,到达时间,月份,日,星期几,是否节假日,温度,大气压,风速,能见度
2023-10-20,KN5955,315409.0,292,273,1178,33L,16:20:00,18:20:00,10,20,4,False,20,766.6,7,10
2023-10-20,KN5958,213350.0,185,181,1178,73V,17:10:00,19:30:00,10,20,4,False,20,767.3,6,10
2023-10-20,KN5956,315836.0,292,282,1178,33L,19:40:00,21:55:00,10,20,4,False,18,768.1,3,10
2023-10-20,KN5977,165450.0,185,176,1178,73V,20:45:00,22:55:00,10,20,4,False,17,768.9,5,10
2023-10-21,KN5737,161194.0,292,265,1178,33L,07:25:00,09:25:00,10,21,5,False,15,769.6,2,10
2023-10-21,KN5978,89898.5,185,171,1178,73V,08:10:00,10:25:00,10,21,5,False,18,769.6,2,10
2023-10-21,KN5738,218502.0,292,251,1178,33L,10:40:00,12:40:00,10,21,5,False,20,770.4,1,10
2023-10-21,KN5957,102979.0,185,165,1178,73V,13:55:00,16:05:00,10,21,5,False,23,768.9,2,10
2023-10-21,KN5955,170298.0,292,245,1178,33L,16:20:00,18:20:00,10,21,5,False,22,768.1,2,10
2023-10-21,KN5958,93827.0,185,161,1178,73V,17:10:00,19:30:00,10,21,5,False,20,768.1,3,10
2023-10-21,KN5956,135486.0,292,245,1178,33L,19:40:00,21:40:00,10,21,5,False,19,768.9,4,10
2023-10-21,KN5977,67485.0,185,162,1178,73V,20:45:00,23:00:00,10,21,5,False,18,769.6,3,10
2023-10-22,KN5737,128971.0,292,266,1178,33L,07:25:00,09:25:00,10,22,6,False,17,768.9,2,10
2023-10-22,KN5978,81703.95,185,173,1178,73V,08:10:00,10:25:00,10,22,6,False,19,768.9,2,10
2023-10-22,KN5738,197477.0,292,249,1178,33L,10:40:00,12:40:00,10,22,6,False,22,768.9,5,10
2023-10-22,KN5957,114840.0,185,173,1178,73V,13:55:00,16:05:00,10,22,6,False,22,766.6,3,10
2023-10-22,KN5955,239782.0,292,267,1178,33L,16:20:00,18:20:00,10,22,6,False,23,766.6,4,10
2023-10-22,KN5958,149340.0,185,173,1178,73V,17:10:00,19:30:00,10,22,6,False,22,766.6,4,10
2023-10-22,KN5956,218249.0,292,277,1178,33L,19:40:00,21:55:00,10,22,6,False,19,767.3,4,10
2023-10-22,KN5977,96330.0,185,183,1178,73V,20:45:00,23:05:00,10,22,6,False,19,767.3,3,10
2023-10-23,KN5737,158845.0,292,256,1178,33L,07:25:00,09:25:00,10,23,0,False,18,767.3,1,10
2023-10-23,KN5978,101040.0,185,173,1178,73V,08:10:00,10:25:00,10,23,0,False,21,767.3,2,10
2023-10-23,KN5738,249905.0,292,279,1178,33L,10:40:00,12:40:00,10,23,0,False,24,767.3,2,10
2023-10-23,KN5957,113659.0,185,166,1178,73V,13:55:00,16:05:00,10,23,0,False,26,765.0,3,10
2023-10-23,KN5955,168928.0,292,262,1178,33L,16:20:00,18:20:00,10,23,0,False,25,764.3,4,10
2023-10-23,KN5958,96344.0,185,158,1178,73V,17:10:00,19:30:00,10,23,0,False,23,764.3,4,10
2023-10-23,KN5956,155217.0,292,253,1178,33L,19:40:00,21:55:00,10,23,0,False,21,765.0,4,10
2023-10-23,KN5977,85120.0,185,165,1178,73V,20:45:00,23:05:00,10,23,0,False,21,765.0,4,10
2023-10-24,KN5737,127213.0,292,270,1178,33L,07:25:00,09:25:00,10,24,1,False,19,764.3,2,10
2023-10-24,KN5978,78201.0,185,173,1178,73V,08:10:00,10:25:00,10,24,1,False,22,765.0,3,10
2023-10-24,KN5738,195980.0,292,286,1178,33L,10:40:00,12:40:00,10,24,1,False,26,764.3,3,10
2023-10-24,KN5957,88755.0,185,154,1178,73V,13:55:00,16:05:00,10,24,1,False,28,762.8,2,10
2023-10-24,KN5955,196802.0,292,270,1178,33L,16:20:00,18:20:00,10,24,1,False,27,762.0,3,10
2023-10-24,KN5958,103079.0,185,182,1178,73V,17:10:00,19:30:00,10,24,1,False,26,762.8,3,10
2023-10-24,KN5956,156450.0,292,268,1178,33L,19:40:00,21:40:00,10,24,1,False,22,763.5,2,10
2023-10-24,KN5977,77550.0,185,172,1178,73V,20:45:00,22:55:00,10,24,1,False,22,763.5,3,10
2023-10-25,KN5737,150325.0,292,276,1178,33L,07:25:00,09:25:00,10,25,2,False,19,763.5,0,5
2023-10-25,KN5978,78040.0,185,165,1178,73V,08:10:00,10:25:00,10,25,2,False,22,764.3,2,5
2023-10-25,KN5738,216447.0,292,279,1178,33L,10:40:00,12:40:00,10,25,2,False,26,763.5,1,8
2023-10-25,KN5957,124800.0,185,178,1178,73V,13:55:00,16:05:00,10,25,2,False,27,762.0,1,10
2023-10-25,KN5955,239820.0,292,280,1178,33L,16:20:00,18:20:00,10,25,2,False,26,762.0,4,10
2023-10-25,KN5958,115720.0,185,162,1178,73V,17:10:00,19:30:00,10,25,2,False,25,762.0,3,8
2023-10-25,KN5956,182439.0,292,254,1178,33L,19:40:00,21:55:00,10,25,2,False,23,762.8,2,10
2023-10-25,KN5977,71959.0,185,157,1178,73V,20:45:00,23:05:00,10,25,2,False,23,763.5,3,10
2023-10-26,KN5737,136438.0,292,269,1178,33L,07:25:00,09:25:00,10,26,3,False,20,762.8,1,2.8
2023-10-26,KN5978,91040.55,185,183,1178,73V,08:10:00,10:25:00,10,26,3,False,22,763.5,2,5
2023-10-26,KN5738,206279.0,292,266,1178,33L,10:40:00,12:40:00,10,26,3,False,27,763.5,2,10
2023-10-26,KN5957,115390.0,185,168,1178,73V,13:55:00,16:05:00,10,26,3,False,28,762.0,1,10
2023-10-26,KN5955,250000.0,292,282,1178,33L,16:20:00,18:20:00,10,26,3,False,28,762.0,2,10
2023-10-26,KN5958,111111.0,185,168,1178,73V,17:10:00,19:30:00,10,26,3,False,26,762.0,4,10
2023-10-26,KN5956,191794.0,292,261,1178,33L,19:40:00,21:40:00,10,26,3,False,23,762.8,2,10
2023-10-26,KN5977,85968.0,185,163,1178,73V,20:45:00,23:00:00,10,26,3,False,21,762.8,2,10
2023-10-27,KN5737,152840.0,292,257,1178,33L,07:25:00,09:25:00,10,27,4,False,20,764.3,4,3.5
2023-10-27,KN5978,93606.5,185,173,1178,73V,08:10:00,10:25:00,10,27,4,False,21,764.3,5,3.5
2023-10-27,KN5738,213058.0,292,250,1178,33L,10:40:00,12:40:00,10,27,4,False,23,764.3,3,6
2023-10-27,KN5957,179730.0,179,174,1178,73U,13:55:00,16:05:00,10,27,4,False,23,763.5,3,10
2023-10-27,KN5955,364770.0,292,280,1178,33L,16:20:00,18:20:00,10,27,4,False,23,763.5,5,10
2023-10-27,KN5958,215879.0,179,175,1178,73U,17:10:00,19:30:00,10,27,4,False,22,763.5,4,10
2023-10-27,KN5956,355220.0,292,276,1178,33L,19:40:00,21:55:00,10,27,4,False,20,764.3,3,10
2023-10-28,KN5737,147544.0,292,268,1178,33L,07:25:00,09:25:00,10,28,5,False,17,765.0,1,10
2023-10-28,KN5738,194994.0,292,273,1178,33L,10:40:00,12:40:00,10,28,5,False,23,765.8,3,10
2023-10-28,KN5957,98586.0,179,154,1178,73U,13:55:00,16:05:00,10,28,5,False,25,763.5,3,10
2023-10-28,KN5955,177428.0,292,262,1178,33L,16:20:00,18:20:00,10,28,5,False,24,763.5,3,10
2023-10-28,KN5958,82669.0,179,141,1178,73U,17:10:00,19:30:00,10,28,5,False,23,763.5,4,10
2023-10-28,KN5956,153420.0,292,245,1178,33L,19:40:00,21:40:00,10,28,5,False,21,765.0,5,10
2023-10-29,KN5737,67210.0,179,160,1178,73U,07:20:00,09:25:00,10,29,6,False,18,765.0,1,10
2023-10-29,KN5978,75113.0,185,135,1178,73V,10:15:00,12:25:00,10,29,6,False,23,765.8,5,10
2023-10-29,KN5738,99879.0,179,163,1178,73U,10:40:00,12:40:00,10,29,6,False,23,765.8,5,10
2023-10-29,KN5957,190096.0,292,257,1178,33L,17:10:00,19:25:00,10,29,6,False,23,764.3,4,10
2023-10-29,KN5955,214455.0,292,283,1178,33L,17:15:00,19:15:00,10,29,6,False,23,764.3,4,10
2023-10-29,KN5956,171635.0,292,277,1178,33L,20:35:00,22:40:00,10,29,6,False,21,765.8,4,10
2023-10-29,KN5958,138774.0,292,190,1178,33L,20:40:00,22:45:00,10,29,6,False,21,765.8,4,10
2023-10-29,KN5977,90794.0,185,164,1178,73V,21:15:00,23:20:00,10,29,6,False,20,765.8,4,10
2023-10-30,KN5737,89889.0,185,172,1178,73V,07:20:00,09:25:00,10,30,0,False,19,765.8,1,10
2023-10-30,KN5978,91382.63,185,170,1178,73V,08:15:00,10:25:00,10,30,0,False,21,766.6,3,10
2023-10-30,KN5738,129357.0,185,155,1178,73V,10:40:00,12:40:00,10,30,0,False,25,766.6,4,10
2023-10-30,KN5955,147579.0,292,224,1178,33L,19:45:00,21:45:00,10,30,0,False,21,766.6,3,10
2023-10-30,KN5977,67915.0,292,97,1178,33L,20:55:00,23:20:00,10,30,0,False,21,766.6,3,10
2023-10-30,KN5956,100210.0,292,142,1178,33L,23:05:00,01:10:00,10,30,0,False,20,767.3,2,10
2023-10-31,KN5737,67077.0,179,150,1178,73U,07:20:00,09:25:00,10,31,1,False,18,767.3,1,10
2023-10-31,KN5738,113478.0,179,177,1178,73U,10:40:00,12:40:00,10,31,1,False,25,767.3,4,10
2023-10-31,KN5957,184720.0,292,282,1178,33L,15:50:00,18:05:00,10,31,1,False,27,765.0,4,10
2023-10-31,KN5955,139060.0,292,212,1178,33L,18:50:00,20:50:00,10,31,1,False,22,766.6,4,10
2023-10-31,KN5958,128990.0,292,282,1178,33L,19:20:00,21:25:00,10,31,1,False,21,766.6,4,10
2023-10-31,KN5956,79918.0,292,158,1178,33L,22:10:00,00:15:00,10,31,1,False,20,766.6,4,10
2023-11-01,KN5978,121312.15,292,254,1178,33L,08:15:00,10:25:00,11,1,2,False,21,766.6,4,10
2023-11-01,KN5738,131090.0,185,169,1178,73V,10:40:00,12:40:00,11,1,2,False,26,765.8,3,10
2023-11-01,KN5957,184245.0,292,284,1178,33L,15:50:00,18:05:00,11,1,2,False,29,764.3,5,10
2023-11-01,KN5958,134154.0,292,273,1178,33L,19:20:00,21:25:00,11,1,2,False,22,764.3,4,10
2023-11-01,KN5977,71854.0,185,160,1178,73V,21:15:00,23:20:00,11,1,2,False,21,765.0,5,10
2023-11-02,KN5978,76863.57,185,157,1178,73V,09:30:00,11:40:00,11,2,3,False,24,763.5,7,10
2023-11-02,KN5955,168600.0,292,218,1178,33L,19:25:00,21:25:00,11,2,3,False,23,761.2,4,10
2023-11-02,KN5957,97619.0,185,69,1178,73V,20:10:00,22:25:00,11,2,3,False,22,761.2,5,10
2023-11-02,KN5977,61432.5,185,41,1178,73V,20:55:00,23:20:00,11,2,3,False,22,761.2,5,10
2023-11-02,KN5956,113826.0,292,170,1178,33L,22:45:00,00:50:00,11,2,3,False,22,761.2,4,10
2023-11-02,KN5958,79466.0,185,52,1178,73V,23:40:00,01:45:00,11,2,3,False,21,761.2,4,10
2023-11-03,KN5737,72073.0,185,157,1178,73V,07:20:00,09:25:00,11,3,4,False,19,761.2,1,10
2023-11-03,KN5978,62201.0,185,121,1178,73V,08:15:00,10:25:00,11,3,4,False,22,761.2,2,10
2023-11-03,KN5738,112058.0,185,153,1178,73V,10:40:00,12:40:00,11,3,4,False,27,761.2,2,10
2023-11-03,KN5957,238315.0,292,262,1178,33L,15:50:00,18:05:00,11,3,4,False,29,759.7,1,10
2023-11-03,KN5955,236947.0,292,267,1178,33L,17:15:00,19:15:00,11,3,4,False,27,760.5,4,10
2023-11-03,KN5958,228585.0,292,273,1178,33L,19:20:00,21:25:00,11,3,4,False,24,760.5,3,10
2023-11-03,KN5956,184768.0,292,235,1178,33L,20:35:00,22:40:00,11,3,4,False,23,761.2,3,10
2023-11-03,KN5977,95725.5,185,158,1178,73V,21:15:00,23:20:00,11,3,4,False,22,761.2,3,10
2023-11-04,KN5737,83546.0,185,154,1178,73V,07:20:00,09:25:00,11,4,5,False,22,762.0,3,6
2023-11-04,KN5978,60943.27,185,155,1178,73V,08:15:00,10:25:00,11,4,5,False,23,762.0,2,8
2023-11-04,KN5738,93894.0,185,151,1178,73V,10:40:00,12:40:00,11,4,5,False,26,762.0,4,10
2023-11-04,KN5957,150422.0,292,237,1178,33L,15:50:00,18:05:00,11,4,5,False,26,760.5,4,10
2023-11-04,KN5955,122760.0,292,227,1178,33L,17:15:00,19:15:00,11,4,5,False,25,760.5,4,10
2023-11-04,KN5958,119718.0,292,250,1178,33L,19:20:00,21:25:00,11,4,5,False,24,761.2,5,10
2023-11-04,KN5956,96290.0,292,237,1178,33L,20:35:00,22:40:00,11,4,5,False,24,761.2,5,10
2023-11-04,KN5977,65529.0,185,163,1178,73V,20:55:00,23:20:00,11,4,5,False,24,761.2,5,10
2023-11-05,KN5737,80218.0,185,161,1178,73V,07:20:00,09:25:00,11,5,6,False,22,760.5,4,10
2023-11-05,KN5978,63109.0,185,146,1178,73V,08:15:00,10:25:00,11,5,6,False,24,760.5,5,10
2023-11-05,KN5738,77809.0,185,122,1178,73V,10:40:00,12:40:00,11,5,6,False,27,759.0,7,10
2023-11-05,KN5957,251115.0,292,258,1178,33L,15:50:00,18:05:00,11,5,6,False,28,756.2,7,10
2023-11-05,KN5955,239690.0,292,256,1178,33L,17:15:00,19:15:00,11,5,6,False,27,756.2,8,10
2023-11-05,KN5958,174597.0,292,261,1178,33L,19:20:00,21:25:00,11,5,6,False,26,756.2,7,10
2023-11-05,KN5956,134986.0,292,222,1178,33L,20:35:00,22:40:00,11,5,6,False,25,758.2,6,10
2023-11-05,KN5977,95429.0,185,169,1178,73V,21:15:00,23:20:00,11,5,6,False,24,759.0,7,10
2023-11-06,KN5737,133011.0,185,180,1178,73V,07:20:00,09:25:00,11,6,0,False,16,764.3,7,10
2023-11-06,KN5978,95797.94,185,162,1178,73V,08:15:00,10:25:00,11,6,0,False,16,765.0,6,10
2023-11-06,KN5738,125206.0,185,164,1178,73V,10:40:00,12:40:00,11,6,0,False,17,765.0,8,10
2023-11-06,KN5957,150659.0,292,232,1178,33L,15:50:00,18:05:00,11,6,0,False,18,765.0,7,10
2023-11-06,KN5955,147295.0,292,228,1178,33L,17:15:00,19:15:00,11,6,0,False,17,765.8,6,10
2023-11-06,KN5958,123976.0,292,243,1178,33L,19:20:00,21:25:00,11,6,0,False,16,766.6,5,10
2023-11-06,KN5956,101129.0,292,234,1178,33L,20:35:00,22:40:00,11,6,0,False,15,768.1,5,10
2023-11-06,KN5977,67265.0,185,158,1178,73V,20:55:00,23:20:00,11,6,0,False,15,768.1,5,10
2023-11-07,KN5737,76269.0,185,151,1178,73V,07:20:00,09:25:00,11,7,1,False,11,768.9,2,10
2023-11-07,KN5978,78110.22,185,173,1178,73V,08:15:00,10:25:00,11,7,1,False,14,768.9,3,10
2023-11-07,KN5738,155679.0,185,184,1178,73V,10:40:00,12:40:00,11,7,1,False,17,768.9,2,10
2023-11-07,KN5957,157648.0,292,258,1178,33L,15:50:00,18:05:00,11,7,1,False,20,766.6,1,10
2023-11-07,KN5955,164018.0,292,253,1178,33L,17:15:00,19:15:00,11,7,1,False,18,766.6,2,10
2023-11-07,KN5958,136069.0,292,256,1178,33L,19:20:00,21:25:00,11,7,1,False,15,767.3,4,10
2023-11-07,KN5956,122880.0,292,246,1178,33L,20:35:00,22:40:00,11,7,1,False,15,767.3,4,10
2023-11-08,KN5737,80899.0,179,144,1178,73U,07:20:00,09:25:00,11,8,2,False,15,764.3,3,10
2023-11-08,KN5978,140179.79,292,265,1178,33L,08:15:00,10:25:00,11,8,2,False,19,765.0,4,10
2023-11-08,KN5738,144130.0,179,174,1178,73U,10:40:00,12:40:00,11,8,2,False,21,764.3,7,10
2023-11-08,KN5957,180640.0,292,257,1178,33L,15:50:00,18:05:00,11,8,2,False,20,762.8,4,10
2023-11-08,KN5955,167140.0,292,234,1178,33L,17:15:00,19:15:00,11,8,2,False,19,762.8,3,10
2023-11-08,KN5958,159720.0,292,258,1178,33L,19:20:00,21:25:00,11,8,2,False,19,763.5,3,10
2023-11-08,KN5956,121120.0,292,232,1178,33L,20:35:00,22:40:00,11,8,2,False,18,764.3,2,10
2023-11-08,KN5977,75820.0,185,176,1178,73V,21:15:00,23:20:00,11,8,2,False,18,764.3,2,10
2023-11-09,KN5737,84060.0,185,154,1178,73V,07:20:00,09:25:00,11,9,3,False,17,763.5,1,10
2023-11-09,KN5978,87495.45,185,166,1178,73V,08:15:00,10:25:00,11,9,3,False,19,763.5,1,10
2023-11-09,KN5738,153662.0,185,175,1178,73V,10:40:00,12:40:00,11,9,3,False,22,763.5,1,10
2023-11-09,KN5957,180398.0,292,270,1178,33L,15:50:00,18:05:00,11,9,3,False,18,762.8,4,5
2023-11-09,KN5955,172399.0,292,257,1178,33L,17:15:00,19:15:00,11,9,3,False,18,762.8,4,4
2023-11-09,KN5958,138338.9,292,244,1178,33L,19:20:00,21:25:00,11,9,3,False,18,763.5,4,6
2023-11-09,KN5956,122614.0,292,227,1178,33L,20:35:00,22:40:00,11,9,3,False,17,764.3,5,6
2023-11-09,KN5977,76644.0,185,165,1178,73V,20:55:00,23:20:00,11,9,3,False,17,764.3,5,6
2023-11-10,KN5737,83939.0,185,151,1178,73V,07:20:00,09:25:00,11,10,4,False,15,768.1,8,10
2023-11-10,KN5978,78763.13,185,163,1178,73V,08:15:00,10:25:00,11,10,4,False,15,768.9,8,10
2023-11-10,KN5738,143458.0,185,144,1178,73V,10:40:00,12:40:00,11,10,4,False,14,770.4,7,10
2023-11-10,KN5957,266795.0,292,283,1178,33L,15:50:00,18:05:00,11,10,4,False,14,769.6,6,10
2023-11-10,KN5955,234538.5,292,257,1178,33L,17:15:00,19:15:00,11,10,4,False,14,771.1,6,10
2023-11-10,KN5958,244336.5,292,260,1178,33L,19:20:00,21:25:00,11,10,4,False,14,771.1,6,10
2023-11-10,KN5956,207444.5,292,242,1178,33L,20:35:00,22:40:00,11,10,4,False,14,771.1,7,10
2023-11-10,KN5977,107516.5,185,175,1178,73V,21:15:00,23:20:00,11,10,4,False,14,771.1,6,10
2023-11-11,KN5737,76724.0,179,152,1178,73U,07:20:00,09:25:00,11,11,5,False,13,771.9,4,10
2023-11-11,KN5978,71004.0,185,165,1178,73V,08:15:00,10:25:00,11,11,5,False,14,771.9,5,10
2023-11-11,KN5738,96706.0,179,157,1178,73U,10:40:00,12:40:00,11,11,5,False,16,771.1,5,10
2023-11-11,KN5957,145113.0,292,223,1178,33L,15:50:00,18:05:00,11,11,5,False,15,770.4,5,10
2023-11-11,KN5955,97903.0,292,188,1178,33L,17:15:00,19:15:00,11,11,5,False,15,770.4,6,10
2023-11-11,KN5958,117899.0,292,238,1178,33L,19:20:00,21:25:00,11,11,5,False,15,771.1,4,10
2023-11-11,KN5956,92460.0,292,220,1178,33L,20:35:00,22:40:00,11,11,5,False,15,771.9,5,10
2023-11-11,KN5977,50355.0,185,117,1178,73V,20:55:00,23:20:00,11,11,5,False,15,771.9,5,10
2023-11-12,KN5737,59999.0,179,128,1178,73U,07:20:00,09:25:00,11,12,6,False,10,773.4,6,8
2023-11-12,KN5978,71546.31,185,155,1178,73V,08:15:00,10:25:00,11,12,6,False,10,773.9,6,10
2023-11-12,KN5738,105431.0,179,152,1178,73U,10:40:00,12:40:00,11,12,6,False,12,773.4,6,10
2023-11-12,KN5957,166654.0,292,245,1178,33L,15:50:00,18:05:00,11,12,6,False,12,772.7,5,10
2023-11-12,KN5955,155643.0,292,226,1178,33L,17:15:00,19:15:00,11,12,6,False,11,773.4,5,10
2023-11-12,KN5958,222819.5,292,272,1178,33L,19:20:00,21:25:00,11,12,6,False,10,774.7,5,10
2023-11-12,KN5956,171496.0,292,262,1178,33L,20:35:00,22:40:00,11,12,6,False,9,775.5,6,10
2023-11-12,KN5977,66128.87,185,137,1178,73V,21:15:00,23:20:00,11,12,6,False,9,775.5,7,10
2023-11-13,KN5737,67907.0,185,157,1178,73V,07:20:00,09:25:00,11,13,0,False,6,775.5,4,10
2023-11-13,KN5978,80944.6,185,161,1178,73V,08:15:00,10:25:00,11,13,0,False,7,776.2,5,10
2023-11-13,KN5738,115226.0,185,156,1178,73V,10:40:00,12:40:00,11,13,0,False,12,775.5,7,10
2023-11-13,KN5957,136808.0,292,266,1178,33L,15:50:00,18:05:00,11,13,0,False,12,773.4,4,10
2023-11-13,KN5955,120324.0,292,241,1178,33L,17:15:00,19:15:00,11,13,0,False,11,773.4,5,10
2023-11-13,KN5958,133287.0,292,268,1178,33L,19:20:00,21:25:00,11,13,0,False,10,773.4,4,10
2023-11-13,KN5956,99635.5,292,239,1178,33L,20:35:00,22:40:00,11,13,0,False,10,773.4,5,10
2023-11-13,KN5977,49700.0,185,123,1178,73V,20:55:00,23:20:00,11,13,0,False,10,773.4,5,10
2023-11-14,KN5737,76743.0,185,176,1178,73V,07:20:00,09:25:00,11,14,1,False,9,772.7,3,10
2023-11-14,KN5978,65010.0,185,150,1178,73V,08:15:00,10:25:00,11,14,1,False,10,772.7,3,10
2023-11-14,KN5738,117708.0,185,176,1178,73V,10:40:00,12:40:00,11,14,1,False,14,772.7,2,10
2023-11-14,KN5957,144668.0,292,272,1178,33L,15:50:00,18:05:00,11,14,1,False,15,769.6,3,10
2023-11-14,KN5955,138925.0,292,265,1178,33L,17:15:00,19:15:00,11,14,1,False,13,770.4,3,10
2023-11-14,KN5958,132205.0,292,272,1178,33L,19:20:00,21:25:00,11,14,1,False,12,771.1,2,10
2023-11-14,KN5956,100029.0,292,240,1178,33L,20:35:00,22:40:00,11,14,1,False,11,771.1,1,10
2023-11-14,KN5977,63713.0,185,162,1178,73V,20:55:00,23:20:00,11,14,1,False,11,771.1,1,10
2023-11-15,KN5737,75506.0,185,163,1178,73V,07:20:00,09:25:00,11,15,2,False,7,771.9,1,7
2023-11-15,KN5978,79468.36,185,173,1178,73V,08:15:00,10:25:00,11,15,2,False,12,772.7,1,7
2023-11-15,KN5738,124811.2,185,169,1178,73V,10:40:00,12:40:00,11,15,2,False,15,772.7,2,7
2023-11-15,KN5957,207930.0,292,280,1178,33L,15:50:00,18:05:00,11,15,2,False,17,769.6,2,8
2023-11-15,KN5955,177897.0,292,258,1178,33L,17:15:00,19:15:00,11,15,2,False,15,769.6,2,10
2023-11-15,KN5958,125478.0,292,245,1178,33L,19:20:00,21:25:00,11,15,2,False,14,770.4,2,10
2023-11-15,KN5956,104450.0,292,246,1178,33L,20:35:00,22:40:00,11,15,2,False,13,769.6,3,10
2023-11-15,KN5977,59878.5,185,150,1178,73V,21:15:00,23:20:00,11,15,2,False,13,769.6,2,10
2023-11-16,KN5737,76978.0,179,168,1178,73U,07:20:00,09:25:00,11,16,3,False,10,770.4,6,3
2023-11-16,KN5978,80145.94,185,168,1178,73V,08:15:00,10:25:00,11,16,3,False,10,771.1,4,4
2023-11-16,KN5738,102324.0,179,156,1178,73U,10:40:00,12:40:00,11,16,3,False,11,771.1,5,7
2023-11-16,KN5957,198467.0,292,270,1178,33L,15:50:00,18:05:00,11,16,3,False,14,768.9,7,8
2023-11-16,KN5955,170075.0,292,265,1178,33L,17:15:00,19:15:00,11,16,3,False,13,769.6,5,6
2023-11-16,KN5958,139813.5,292,249,1178,33L,19:20:00,21:25:00,11,16,3,False,13,770.4,5,8
2023-11-16,KN5956,139320.0,292,278,1178,33L,20:35:00,22:40:00,11,16,3,False,12,770.4,6,10
2023-11-16,KN5977,68843.5,185,133,1178,73V,20:55:00,23:20:00,11,16,3,False,12,770.4,6,10
2023-11-17,KN5737,80058.0,179,165,1178,73U,07:20:00,09:25:00,11,17,4,False,7,769.6,3,10
2023-11-17,KN5978,77530.0,185,176,1178,73V,08:15:00,10:25:00,11,17,4,False,9,769.6,4,10
2023-11-17,KN5738,105620.0,179,157,1178,73U,10:40:00,12:40:00,11,17,4,False,14,768.9,7,10
2023-11-17,KN5957,287178.5,292,289,1178,33L,15:50:00,18:05:00,11,17,4,False,16,767.3,8,10
2023-11-17,KN5955,247275.0,292,253,1178,33L,17:15:00,19:15:00,11,17,4,False,14,767.3,7,10
2023-11-17,KN5958,239663.0,292,267,1178,33L,19:20:00,21:25:00,11,17,4,False,12,768.9,6,10
2023-11-17,KN5956,220135.0,292,259,1178,33L,20:35:00,22:40:00,11,17,4,False,11,768.9,6,10
2023-11-17,KN5977,105871.0,185,175,1178,73V,21:15:00,23:20:00,11,17,4,False,11,768.9,6,10
2023-11-18,KN5737,77720.0,185,178,1178,73V,07:20:00,09:25:00,11,18,5,False,7,771.1,3,10
2023-11-18,KN5978,75315.0,185,174,1178,73V,08:15:00,10:25:00,11,18,5,False,9,771.9,4,10
2023-11-18,KN5738,103106.0,185,172,1178,73V,10:40:00,12:40:00,11,18,5,False,12,771.9,5,10
2023-11-18,KN5957,101621.0,292,190,1178,33L,15:50:00,18:05:00,11,18,5,False,13,769.6,4,10
2023-11-18,KN5955,53424.0,179,105,1178,73U,17:15:00,19:15:00,11,18,5,False,12,769.6,3,10
2023-11-18,KN5958,117492.0,292,278,1178,33L,19:20:00,21:25:00,11,18,5,False,10,769.6,2,10
2023-11-18,KN5977,48933.0,185,142,1178,73V,20:55:00,23:20:00,11,18,5,False,10,769.6,2,10
2023-11-19,KN5737,69244.0,185,171,1178,73V,07:20:00,09:25:00,11,19,6,False,6,768.1,1,10
2023-11-19,KN5978,69029.45,185,153,1178,73V,08:15:00,10:25:00,11,19,6,False,10,768.1,2,10
2023-11-19,KN5738,90198.0,185,185,1178,73V,10:40:00,12:40:00,11,19,6,False,16,767.3,4,10
2023-11-19,KN5957,179158.0,292,208,1178,33L,15:50:00,18:05:00,11,19,6,False,20,765.0,3,10
2023-11-19,KN5955,162539.0,292,223,1178,33L,17:15:00,19:15:00,11,19,6,False,18,765.8,2,10
2023-11-19,KN5958,214870.0,292,243,1178,33L,19:20:00,21:25:00,11,19,6,False,14,765.8,1,10
2023-11-19,KN5956,188579.0,292,218,1178,33L,20:35:00,22:40:00,11,19,6,False,13,766.6,1,10
2023-11-19,KN5977,74108.0,185,134,1178,73V,21:15:00,23:20:00,11,19,6,False,12,766.6,1,10
2023-11-20,KN5737,60824.5,185,129,1178,73V,07:20:00,09:25:00,11,20,0,False,8,768.1,0,6
2023-11-20,KN5978,91551.08,185,129,1178,73V,08:15:00,10:25:00,11,20,0,False,12,768.9,1,6
2023-11-20,KN5738,107206.0,185,175,1178,73V,10:40:00,12:40:00,11,20,0,False,19,768.9,1,10
2023-11-20,KN5957,129813.0,292,217,1178,33L,15:50:00,18:05:00,11,20,0,False,20,766.6,1,6
2023-11-20,KN5955,127091.0,292,222,1178,33L,17:15:00,19:15:00,11,20,0,False,18,767.3,4,8
2023-11-20,KN5958,136477.0,292,215,1178,33L,19:20:00,21:25:00,11,20,0,False,14,768.1,2,10
2023-11-20,KN5956,108119.0,292,177,1178,33L,20:35:00,22:40:00,11,20,0,False,14,768.1,1,10
2023-11-20,KN5977,56915.0,185,111,1178,73V,20:55:00,23:20:00,11,20,0,False,14,768.1,1,10
2023-11-21,KN5737,58524.0,179,166,1178,73U,07:20:00,09:25:00,11,21,1,False,10,765.8,2,3.5
2023-11-21,KN5978,60713.15,185,156,1178,73V,08:15:00,10:25:00,11,21,1,False,14,766.6,2,4
2023-11-21,KN5738,98676.0,179,170,1178,73U,10:40:00,12:40:00,11,21,1,False,19,765.8,4,10
2023-11-21,KN5957,139847.0,292,258,1178,33L,15:50:00,18:05:00,11,21,1,False,21,762.8,3,10
2023-11-21,KN5955,110700.0,185,172,1178,73V,17:15:00,19:15:00,11,21,1,False,18,763.5,3,10
2023-11-21,KN5958,115400.0,292,257,1178,33L,19:20:00,21:25:00,11,21,1,False,15,763.5,2,10
